Time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gesture
4.722,1.250062,-1.8537825,5.0147676,0.420709,-0.022388201,0.003036,jog
4.732,1.6947479,-2.7090006,5.0986238,0.4860716,0.11322389,0.10932655,jog
4.742,2.0896864,-2.0124283,4.8573623,0.5172257,0.28793135,0.102607034,jog
4.752,2.5055275,0.2934031,3.442308,0.47141084,0.36734384,0.102607034,jog
4.762,2.9548922,2.3130333,0.55217326,0.3205271,0.30870077,-0.078819945,jog
4.772,3.6163244,3.9714684,-2.298388,0.11466551,0.11933253,-0.23886663,jog
4.782,4.847146,5.7057133,-4.0112805,-0.15350433,0.031367943,-0.46366504,jog
4.792,3.2394981,4.77311,-3.376476,-0.44122183,0.32824847,-0.46183246,jog
4.802,1.5241318,3.2149186,-3.6424012,-0.71672213,0.5469382,-0.38180912,jog
4.812,2.6891928,2.9519372,-5.848221,-0.8865426,0.43209556,-0.4227371,jog
4.822,3.403759,2.4525928,-6.09899,-0.8853209,0.2696054,-0.4734389,jog
4.832,2.1703835,1.1796436,-4.0232034,-0.8333974,0.36001346,-0.4294566,jog
4.842,0.5791073,-0.0871647,-2.6667337,-0.75398487,0.46202794,-0.34454632,jog
4.852,-0.33816528,-1.1302265,-2.1093261,-0.5976034,0.45653018,-0.26818818,jog
4.862,-1.1697931,-2.036656,-1.711559,-0.46382385,0.42659777,-0.18999742,jog
4.872,-2.337463,-2.8480418,-2.3174732,-0.463213,0.44614545,-0.070267834,jog
4.882,-2.112526,-2.0490212,-2.9375002,-0.55789715,0.41621307,0.091000594,jog
4.892,-1.1464233,-0.6832773,-3.4354982,-0.7753652,0.20241022,0.26937324,jog
4.902,-0.25127792,0.49868882,-3.4329965,-0.91830766,0.02892448,0.30235997,jog
4.912,0.4855795,1.2324601,-2.7982225,-1.0313176,-0.09996809,0.29319698,jog
4.922,0.901618,1.2522106,-1.8989632,-1.1119518,-0.15189163,0.28159055,jog
4.932,0.9349117,0.80378747,-0.7599924,-1.1681515,-0.09691376,0.28647748,jog
4.942,0.75324345,0.28690407,0.19958617,-1.2023599,0.038087457,0.284034,jog
4.952,0.3578024,-0.3436642,0.86084354,-1.1889209,0.21646011,0.29075354,jog
4.963,-0.3269348,-0.9144075,1.018226,-1.1467712,0.34779614,0.2822014,jog
4.972,-0.9994068,-1.0887842,0.8825778,-1.0924041,0.43270642,0.24982555,jog
4.982,-1.8153586,-1.0784005,0.82130235,-1.0465893,0.47424528,0.2174497,jog
4.992,-2.5114222,-1.0183536,0.53473115,-0.9928332,0.48096475,0.19606942,jog
5.002,-3.0480604,-0.8858704,0.26027006,-0.96778774,0.475467,0.18629557,jog
5.012,-3.280416,-0.6753239,0.05241993,-0.9012034,0.40094143,0.15330885,jog
5.022,-3.6469235,-0.81082255,-0.36778876,-0.8883752,0.3044247,0.13742636,jog
5.032,-3.5119781,-0.7797342,-0.13667059,-0.7839173,0.13704762,0.083670214,jog
5.042,-3.2938628,-0.8576405,-0.18045768,-0.70206136,-0.018723011,0.030524936,jog
5.052,-3.1278148,-1.0640467,-0.15679799,-0.6373096,-0.12195924,-0.017122554,jog
5.067,-2.9717026,-1.0778686,0.35377192,-0.57011443,-0.16716325,-0.0690461,jog
5.072,-2.571518,-1.2245399,0.7839134,-0.5126931,-0.17327192,-0.13563041,jog
5.082,-1.9464569,-1.2068186,0.9955337,-0.4650456,-0.15983288,-0.21626462,jog
5.092,-1.7525368,-1.3435857,1.0689853,-0.4033482,-0.17449364,-0.26879904,jog
5.102,-1.7920375,-1.5100964,1.2527994,-0.3208814,-0.21297815,-0.3060618,jog
5.112,-1.7776604,-1.5634574,1.6047547,-0.22314297,-0.23191497,-0.33049643,jog
5.122,-1.7441216,-1.5712447,1.9911715,-0.10952203,-0.23558018,-0.36348316,jog
5.132,-1.6089392,-1.4489677,1.8386884,-0.049657237,-0.25329527,-0.38852862,jog
5.142,-1.5229874,-1.4543948,1.3788936,-0.038661662,-0.24657574,-0.39341554,jog
5.152,-1.1222849,-1.1285882,1.221227,-0.022779165,-0.2575713,-0.41418496,jog
5.162,-1.0606365,-0.93090636,1.0949112,-0.03743993,-0.28383854,-0.43434352,jog
5.172,-0.80063915,-0.6264443,1.0676252,-0.094250396,-0.32354477,-0.43190005,jog
5.182,-0.3039484,-0.19019234,0.83884627,-0.15594779,-0.37974435,-0.43067834,jog
5.192,0.22216511,0.27114478,1.1563597,-0.2158126,-0.38157696,-0.43067834,jog
5.202,0.8833885,0.40109223,2.0600526,-0.1577804,-0.26917776,-0.44656083,jog
5.212,1.1939659,-0.3449363,1.3878163,-0.06737232,-0.20503691,-0.43373266,jog
5.222,1.1324759,-1.40955,-0.038005605,-0.09363954,-0.2594039,-0.3518767,jog
5.232,1.4831476,-1.536503,0.14822015,-0.1223502,-0.28017333,-0.26574472,jog
5.242,2.2557087,-1.3725464,1.1678654,-0.04904637,-0.25573874,-0.24864048,jog
5.252,2.0481577,-2.0922093,1.2582572,0.004709771,-0.31377092,-0.1728932,jog
5.262,1.3002949,-3.162459,1.6607875,-0.052100696,-0.40234637,0.02624888,jog
5.274,1.4060297,-3.3932853,3.5328493,-0.10096991,-0.34187073,0.25959942,jog
5.282,2.7715988,-2.7067325,5.405389,-0.051489834,-0.121348366,0.38849196,jog
5.292,4.1721115,-1.7481241,5.5903435,-0.003842343,0.18897116,0.39215717,jog
5.302,4.4829493,-1.162471,4.718943,0.036474764,0.4614171,0.36039215,jog
5.312,4.2693205,-0.97564113,2.4907002,0.13787839,0.5133406,0.29197526,jog
5.322,3.864296,-1.3910991,-1.2900907,0.23378423,0.20179936,0.29747304,jog
5.332,3.7830648,-2.2466533,-4.4138184,0.18124983,-0.13417654,0.38238332,jog
5.342,3.511818,-2.2809405,-2.7544146,0.26738185,0.042363517,0.4214787,jog
5.352,3.877593,-1.8671278,1.1808382,0.56609493,0.606803,0.36283562,jog
5.362,3.9438276,-1.6427475,-0.042244583,0.74263495,0.9317833,0.29380786,jog
5.376,2.3629723,-1.260229,-4.155821,0.7120917,0.9666026,0.32068592,jog
5.382,0.47159004,-0.77389073,-6.0954514,0.6595573,0.75707585,0.36039215,jog
5.392,0.054618835,0.27752173,-6.023795,0.58503175,0.52494705,0.2999165,jog
5.402,-0.55117226,1.04561,-4.8095207,0.5196692,0.38444805,0.23272133,jog
5.412,-0.91197395,2.3913941,-3.1090336,0.5080627,0.2677728,0.089168,jog
5.422,-0.29350185,3.5779967,-1.64464,0.5245561,0.16514742,-0.13807388,jog
5.432,0.2676096,2.3552346,-0.50757134,0.6296249,0.02342669,-0.35493103,jog
5.442,-0.30768394,0.45170426,-0.9867431,0.7597392,-0.1806023,-0.42334795,jog
5.452,-0.16784,-1.0198572,-0.7305337,0.8470929,-0.36080754,-0.36898094,jog
5.462,0.005748749,-1.9317682,0.12637949,0.97537464,-0.42983532,-0.2626904,jog
5.472,0.28308296,-1.9568743,0.7092495,0.99431145,-0.3015536,-0.21504289,jog
5.482,0.33829594,-1.4264976,0.7455472,0.9662117,-0.121348366,-0.20649078,jog
5.492,-0.037448883,-0.76704246,0.57986796,0.95888126,0.002046406,-0.20710164,jog
5.502,-0.6220484,-0.19553709,0.054088145,0.9527726,0.030146211,-0.20893425,jog
5.512,-1.1778708,0.43657747,-0.31547114,0.93627924,-0.020555604,-0.22298414,jog
5.522,-1.8179417,0.8514957,-0.35225514,0.85320157,-0.035827234,-0.2095451,jog
5.532,-2.135981,1.2390487,0.046824872,0.8049432,0.005100735,-0.20649078,jog
5.542,-2.54839,1.3879454,-0.27340716,0.7530197,0.061911203,-0.20771252,jog
5.552,-3.063603,1.4310621,-0.76638013,0.6754398,0.08390235,-0.18388876,jog
5.562,-3.5511947,1.4114016,-1.093364,0.6051903,0.057635143,-0.14479339,jog
5.572,-3.9132853,1.4420311,-1.3742379,0.53066474,-0.014446951,-0.09225898,jog
5.582,-3.7910595,1.6104007,-1.535079,0.47141084,-0.16166547,-0.045833223,jog
5.592,-3.515221,1.7501471,-1.0069786,0.43964583,-0.28567111,-0.014679091,jog
5.602,-3.307826,1.5977815,-0.20297113,0.40238306,-0.33087513,0.027470611,jog
5.612,-3.0976233,1.2653913,0.22297287,0.34496173,-0.28872544,0.083670214,jog
5.622,-2.8122845,1.1072221,0.54295886,0.30769894,-0.2490192,0.1294851,jog
5.632,-2.5777116,1.0118577,0.59972477,0.24905586,-0.23802364,0.17163481,jog
5.642,-2.481524,0.9767798,0.5451625,0.2044627,-0.20625862,0.21011932,jog
5.652,-2.3932614,0.9813266,0.9452596,0.21729088,-0.19098702,0.24066257,jog
5.662,-2.2651463,0.9784341,0.8678777,0.25333193,-0.22458461,0.26265374,jog
5.672,-2.1166234,1.0020437,0.6004361,0.3046446,-0.30399707,0.29197526,jog
5.684,-2.0195136,0.7773159,0.24647129,0.36206594,-0.42067233,0.3280163,jog
5.692,-1.8696032,0.48776007,0.07080197,0.42009816,-0.5782756,0.36466822,jog
5.702,-1.6451559,-0.003763318,0.27239597,0.48301727,-0.748707,0.40620705,jog
5.712,-1.262043,-0.6176158,0.7300725,0.53188646,-0.8739344,0.4672936,jog
5.722,0.7599268,-1.4478817,1.9517092,0.5874752,-0.9093646,0.53754306,jog
5.732,2.3105173,-1.0836675,2.2739666,0.64734,-0.84278023,0.5955753,jog
5.742,3.6970997,-0.5186247,2.1763446,0.71148086,-0.6008776,0.615123,jog
5.752,4.4318905,-0.5405633,1.6342835,0.6821593,-0.3278208,0.61573386,jog
5.762,4.6126013,-0.32011247,0.6963076,0.56487316,-0.027275123,0.57908195,jog
5.772,4.374979,1.2261384,0.048244685,0.39627442,0.13277158,0.51921713,jog
5.787,4.5285406,3.7892585,1.0317191,0.311975,0.05641342,0.3090795,jog
5.792,4.4782553,5.318597,2.6708596,0.30036855,-0.059040114,-0.058661394,jog
5.802,3.447832,4.220507,4.0959105,0.3205271,-0.09324857,-0.38425258,jog
5.812,1.9489269,1.6630421,4.4593596,0.30892068,-0.016890414,-0.46122158,jog
5.822,1.4167309,-0.37313944,4.8067503,0.3101424,0.13093898,-0.3714244,jog
5.832,1.7441168,-1.514699,4.8319936,0.34923777,0.36490038,-0.28468153,jog
5.842,2.463996,-1.0287715,1.7523066,0.2783774,0.60924643,-0.23703405,jog
5.852,3.2596416,0.36197722,-2.266562,0.18063895,0.54266214,-0.22664933,jog
5.862,5.862775,3.1896663,-5.1925507,0.09511782,0.16942349,-0.35493103,jog
5.872,6.8407955,4.6643147,-5.1217813,-0.11868501,0.09978484,-0.577286,jog
5.882,3.2055101,3.626736,-3.073512,-0.37647012,0.9488875,-0.4331218,jog
5.892,2.4857607,3.4510336,-4.962406,-0.68129194,0.9977568,-0.4209045,jog
5.902,2.4465513,3.0552607,-6.2318835,-0.7277177,0.7656279,-0.48809963,jog
5.912,0.89319134,1.8404764,-5.214588,-0.7106134,0.64895266,-0.4844345,jog
5.922,-1.0553083,0.27523756,-4.1626697,-0.66479856,0.57564884,-0.41113064,jog
5.932,-2.0422225,-1.1536126,-3.626938,-0.5310191,0.348407,-0.31033787,jog
5.942,-1.9391565,-2.1295273,-3.4893074,-0.41373292,0.1181108,-0.20404732,jog
5.952,-1.5445671,-2.8567448,-3.595441,-0.4613804,-0.013836086,-0.056828797,jog
5.962,-0.930809,-2.7829132,-4.0846763,-0.6519704,-0.1543351,0.10443963,jog
5.972,0.3657074,-1.7710351,-3.7564697,-0.82484525,-0.26429084,0.19729115,jog
5.982,1.6151037,-0.5284748,-2.3147032,-0.94762915,-0.23558018,0.23882999,jog
5.992,2.0957727,0.44813067,-0.928962,-1.0600283,-0.09324857,0.28281227,jog
6.002,1.8291206,1.1182389,0.7389228,-1.1498255,0.10772609,0.32984892,jog
6.012,1.4948406,1.0527185,0.88812727,-1.2084686,0.3520722,0.35550526,jog
6.022,0.64148045,0.71786296,0.7045044,-1.2353467,0.6581157,0.33595756,jog
6.032,-0.33230114,0.4779908,0.27451605,-1.1889209,0.74058247,0.29441872,jog
6.042,-1.3249369,0.25589642,-0.6573767,-1.2139664,0.72531086,0.2528799,jog
6.052,-2.154564,-0.009745777,-0.434979,-1.197473,0.6953784,0.21317364,jog
6.062,-2.7362356,-0.34447998,-0.46603465,-1.1406626,0.60924643,0.1594175,jog
6.072,-3.3731222,-0.85301274,-0.6988848,-1.1162279,0.4931821,0.11360261,jog
6.082,-3.8858242,-1.2438165,-0.7947347,-1.1040106,0.36734384,0.09466579,jog
6.095,-3.970232,-1.4561454,-0.5938129,-1.0667478,0.27265972,0.09466579,jog
6.102,-3.49334,-1.2175124,-0.60579324,-0.98855716,0.16881263,0.080615886,jog
6.112,-2.7330704,-0.698832,-0.33687693,-0.903036,0.112613015,0.018918496,jog
6.122,-2.2031689,-0.30700225,0.12843171,-0.8101845,0.11322389,-0.08004168,jog
6.132,-2.031806,-0.09023625,0.25000057,-0.7429893,0.11627821,-0.16800627,jog
6.142,-2.099164,-0.21032768,0.48441198,-0.69900703,0.13154984,-0.2254276,jog
6.152,-2.008688,-0.39864868,0.9252935,-0.6562464,0.17919734,-0.27002075,jog
6.162,-2.1203084,-0.85874313,1.3487093,-0.5957708,0.2604424,-0.29812056,jog
6.172,-2.383204,-1.4827868,1.3981688,-0.46199128,0.29953778,-0.31033787,jog
6.182,-2.7599611,-2.2288296,1.2583295,-0.3563116,0.26166415,-0.29201192,jog
6.196,-3.0627556,-2.783654,1.0505706,-0.2420798,0.19202551,-0.26879904,jog
6.202,-3.2011614,-2.9104185,0.67350656,-0.13945442,0.055802554,-0.26574472,jog
6.212,-3.2094593,-2.6775184,0.15860009,-0.05454416,-0.11218539,-0.2797946,jog
6.222,-3.2521987,-2.269826,-0.18132982,-0.006285803,-0.30644053,-0.30239663,jog
6.232,-3.1047463,-1.7527859,-0.53063834,-0.016670512,-0.5171891,-0.31461394,jog
6.242,-2.7217035,-1.0935452,-0.61231244,-0.061263677,-0.7175529,-0.3256095,jog
6.252,-2.1039996,-0.6220969,-0.33175182,-0.10891117,-0.8898169,-0.3274421,jog
6.262,-1.2308779,-0.008350074,-0.37430385,-0.25185362,-1.0064921,-0.31155962,jog
6.272,-0.2897892,0.36437976,0.6164111,-0.30744237,-1.056583,-0.28468153,jog
6.282,0.9701977,0.72826415,2.753854,-0.32882264,-0.9777815,-0.26696643,jog
6.292,2.5329666,-0.2287966,3.5430527,-0.27262303,-0.7303811,-0.24069923,jog
6.302,2.6877766,-1.6154822,2.6002514,-0.14678481,-0.4426635,-0.18022357,jog
6.312,2.8219051,-2.168775,1.2091233,-0.09363954,-0.29361236,-0.07576562,jog
6.322,2.7233973,-1.6520886,1.8681133,-0.067983195,-0.17571539,-0.06232658,jog
6.332,2.3293972,-1.5242734,2.3356788,0.012040153,-0.09569203,-0.06660264,jog
6.342,1.5860186,-1.9233131,1.7956202,0.00348804,-0.17938057,-0.011624767,jog
6.352,1.1208696,-1.9575992,2.5461166,-0.05454416,-0.2508518,0.1050505,jog
6.362,1.6609421,-1.4258145,3.9175537,-0.10096991,-0.19220874,0.20584325,jog
6.372,2.532218,-0.64696044,4.9563,-0.14922827,-0.016890414,0.24738209,jog
6.382,3.0569086,-0.089959085,5.463834,-0.16511077,0.2237905,0.24493864,jog
6.392,3.104617,-0.058749735,4.6293035,-0.08753088,0.402774,0.20401067,jog
6.404,2.7315378,-0.65297645,1.7616018,0.0780136,0.37772855,0.17102394,jog
6.412,2.5426893,-2.052095,-2.8675334,0.12566109,0.026481017,0.2314996,jog
6.422,2.7929525,-3.3235803,-5.1409874,0.07373755,-0.44022003,0.40437445,jog
6.432,3.5172033,-2.797897,-1.7895243,0.09695043,-0.39562687,0.4795109,jog
6.442,3.9723425,-2.0328608,1.4344782,0.5453255,0.41804564,0.41109398,jog
6.452,3.8370323,-1.4318972,-1.3151416,0.65650296,0.61657685,0.3964332,jog
6.462,2.572361,-0.70612967,-4.4732323,0.5996925,0.56098807,0.43125254,jog
6.472,1.2658892,0.09979665,-5.280135,0.50928444,0.40949354,0.4300308,jog
6.482,0.54944897,0.80768913,-4.2460537,0.375505,0.40399575,0.36772254,jog
6.492,0.24791718,1.6816076,-3.3496413,0.24600154,0.43270642,0.25226903,jog
6.506,0.7590437,3.01509,-2.9601784,0.1904128,0.35146135,0.04152051,jog
6.512,1.1842632,3.9929137,-2.3541994,0.18369329,0.23295349,-0.2095451,jog
6.522,1.2109861,3.8207877,-1.951901,0.20507357,0.06985245,-0.3946373,jog
6.532,0.9161997,2.72866,-2.2199078,0.22767559,-0.13234395,-0.48076928,jog
6.542,1.0655899,1.6025139,-2.1912107,0.24905586,-0.2734538,-0.51131254,jog
6.552,1.1409836,0.7441244,-1.4397693,0.28876212,-0.2685669,-0.500317,jog
6.562,1.2243986,0.23157632,-0.34997606,0.33763134,-0.14944817,-0.48687792,jog
6.572,0.59157085,-0.22274953,0.9385867,0.39749613,0.048472166,-0.481991,jog
6.582,-0.22746563,-0.37531763,0.56025726,0.4451436,0.23906213,-0.46488678,jog
6.592,-1.1516647,-0.49411607,0.20743921,0.5080627,0.36673295,-0.45694554,jog
6.602,-2.111946,-0.6816376,0.1760574,0.5722036,0.40399575,-0.46122158,jog
6.616,-2.7376623,-0.4854601,-0.012226433,0.6681094,0.3502396,-0.50764734,jog
6.622,-3.8339305,-0.64307016,-0.8045301,0.6479508,0.28304443,-0.4697737,jog
6.632,-4.117019,-0.6264,-0.60614043,0.64734,0.23967299,-0.405022,jog
6.642,-4.2500253,-0.252761,-0.57859254,0.683381,0.15476272,-0.3873069,jog
6.652,-4.203671,0.2658463,-0.9436311,0.69254404,0.03930919,-0.38669604,jog
6.662,-4.2249103,0.65400594,-1.2423908,0.6852136,-0.10180068,-0.3604288,jog
6.672,-4.09467,0.7881874,-1.3378899,0.6461183,-0.24352142,-0.3078944,jog
6.682,-3.9407334,0.6176978,-0.9819255,0.6644442,-0.36630532,-0.22787106,jog
6.692,-3.6741848,0.4305402,-0.95272624,0.6626116,-0.47259587,-0.12158051,jog
6.702,-3.3725052,0.33611622,-0.6000836,0.6455074,-0.50985867,5.93E-04,jog
6.717,-3.023313,0.28373966,0.102084994,0.61862934,-0.4701524,0.109937415,jog
6.722,-2.6564841,0.43484238,0.5675632,0.58258826,-0.41089848,0.20706499,jog
6.732,-2.1416907,0.7938527,0.77971536,0.5343299,-0.3614184,0.2822014,jog
6.742,-1.7987704,1.107077,0.98425305,0.48179555,-0.3510337,0.29564044,jog
6.752,-1.5587063,1.4170972,0.656905,0.41460037,-0.35836408,0.3261837,jog
6.762,-1.4238529,1.3210863,0.769934,0.39566353,-0.3736357,0.3542835,jog
6.772,-1.4336958,1.1429734,0.74122876,0.3999396,-0.41028762,0.40193102,jog
6.782,-1.4120655,0.8398416,0.5344734,0.42926112,-0.4915327,0.44896764,jog
6.792,-1.2941809,0.47750944,0.83313835,0.48668247,-0.5837734,0.49783686,jog
6.802,-1.0391369,-0.027555525,1.3591635,0.5728144,-0.6295883,0.54059744,jog
6.812,-0.27936935,-0.29305255,1.36548,0.5233343,-0.6253122,0.5619777,jog
6.822,0.79001904,-0.064902544,1.2417209,0.5587645,-0.65096855,0.5631994,jog
6.832,2.00562,0.14737844,1.6839702,0.6131315,-0.63081,0.5350996,jog
6.842,2.889717,0.57487637,1.70474,0.63573354,-0.5568953,0.5094433,jog
6.852,3.7543945,0.45657253,2.2563877,0.66872025,-0.4316679,0.47706744,jog
6.862,3.4539108,-0.2968865,2.4211009,0.6876571,-0.35775322,0.47156963,jog
6.872,3.2086287,-0.56386113,1.6839486,0.60030335,-0.10180068,0.47706744,jog
6.882,2.8526373,0.76106125,1.3325468,0.33457702,0.21523839,0.4410264,jog
6.892,2.3034859,2.5774155,2.0047686,0.2857078,0.10467177,0.31335554,jog
6.902,1.6474228,3.2673855,2.7419362,0.27776656,-0.037048966,0.1349829,jog
6.912,0.90345097,2.4044483,3.242537,0.26371664,-0.11585058,0.027470611,jog
6.923,0.9703455,1.1990204,3.6208944,0.27593395,-0.12928963,0.006090326,jog
6.932,1.861125,0.14962578,3.815029,0.33030096,-0.08591819,-0.003072653,jog
6.942,3.2982006,-0.20725167,2.0090795,0.28815126,0.061300337,-0.04216803,jog
6.952,4.7281036,0.29499382,-1.18734,0.16719992,0.1236086,-0.07515475,jog
6.962,7.097538,2.8309782,-3.6055567,-0.022779165,-0.016279548,-0.23642316,jog
6.972,7.4024296,4.7474427,-3.2257297,-0.30683148,0.03930919,-0.46855196,jog
6.982,4.2957945,4.407873,-1.0102385,-0.58721864,0.64406574,-0.49665177,jog
6.992,3.206709,4.5383997,-2.965921,-0.8199583,1.0747259,-0.46061072,jog
7.002,3.08039,4.390955,-5.892086,-1.0123808,1.0142502,-0.5033713,jog
7.012,1.8655291,2.723134,-5.9438033,-1.0630827,0.59825087,-0.51131254,jog
7.026,-0.78447723,0.10009974,-3.6511471,-0.9378553,0.56343156,-0.33782682,jog
7.032,-2.1282153,-1.3623859,-2.7353532,-0.8327865,0.54021865,-0.15090205,jog
7.042,-2.129189,-1.8866249,-2.777859,-0.71611124,0.3697873,-0.030561587,jog
7.052,-1.6438036,-2.1200356,-2.9682636,-0.66357684,0.19202551,0.052516088,jog
7.062,-1.3151455,-2.253839,-2.7451649,-0.6709072,0.086345814,0.14658934,jog
7.072,-0.8830919,-2.2259436,-2.0736675,-0.68434626,0.09428706,0.23027787,jog
7.082,-0.032527924,-2.0333114,-1.6224726,-0.6525813,0.09856311,0.24249518,jog
7.092,0.9262209,-1.8164601,-1.7704496,-0.58111,-0.016890414,0.20828672,jog
7.102,1.1226168,-1.9523711,-1.7362171,-0.5481233,-0.0926377,0.21134105,jog
7.112,0.8071213,-2.080843,-1.1643916,-0.55911887,-0.047433674,0.25532335,jog
7.122,0.56288433,-1.7621844,-0.19306406,-0.5658384,0.10833696,0.28647748,jog
7.132,0.21352768,-1.1090055,0.6645716,-0.55728626,0.2818227,0.31213382,jog
7.142,-0.84938145,0.07982403,0.04904957,-0.5530102,0.3997197,0.3438988,jog
7.152,-1.5148191,0.70058566,-0.23977089,-0.5743905,0.4241543,0.32923803,jog
7.162,-2.06072,1.2748739,-0.31605917,-0.61409676,0.3997197,0.29075354,jog
7.172,-2.43219,1.745913,-0.7232389,-0.64952695,0.3203072,0.23577565,jog
7.182,-2.7934828,1.8557487,-0.8774089,-0.6892332,0.21890357,0.19362596,jog
7.192,-2.974576,1.5224497,-0.86867434,-0.7277177,0.09856311,0.17285654,jog
7.202,-2.862658,0.9561151,-0.5096908,-0.73749155,0.020983234,0.15086539,jog
7.212,-2.6334586,0.435924,0.09988485,-0.74054587,0.058856875,0.11360261,jog
7.222,-2.3324494,-0.0945124,0.852531,-0.67884845,0.121165134,0.047018297,jog
7.232,-2.2567444,-0.7505403,0.6584049,-0.5976034,0.1376585,-0.012846498,jog
7.242,-2.5440722,-1.3568727,0.902375,-0.5273539,0.14865407,-0.04461149,jog
7.252,-2.5261006,-1.7055974,1.2735364,-0.43450233,0.18041906,-0.071489565,jog
7.262,-2.4922109,-1.9451632,1.2890607,-0.32515746,0.17675388,-0.09958936,jog
7.272,-2.4649897,-2.0536351,1.4112206,-0.20054096,0.15476272,-0.13318695,jog
7.282,-2.5616164,-2.0788147,1.4353666,-0.078367904,0.12299772,-0.16311935,jog
7.292,-2.426993,-1.8945782,1.1536499,0.027311785,0.04053092,-0.19977127,jog
7.302,-2.3463717,-1.7105861,0.7605851,0.120774165,-0.13478741,-0.23459059,jog
7.312,-2.5163374,-1.5847324,0.55907416,0.11588724,-0.23191497,-0.24008837,jog
7.322,-2.211238,-1.3585991,0.45037472,0.08656572,-0.31010574,-0.23947752,jog
7.335,-1.9255137,-0.9449611,1.0265765,0.08351138,-0.35958582,-0.25597087,jog
7.342,-1.6390285,-0.6327801,0.839709,0.024868324,-0.40356812,-0.2626904,jog
7.352,-1.0968142,-0.19383055,1.0608319,-0.022168301,-0.4194506,-0.28468153,jog
7.362,-0.3914137,0.2655759,1.4688176,-0.045992043,-0.38890734,-0.32316604,jog
7.372,0.2545166,0.53402203,1.5220237,-0.079589635,-0.3492011,-0.35126585,jog
7.382,0.75746536,0.44572884,1.2830436,-0.12784798,-0.33087513,-0.3604288,jog
7.392,1.1117935,0.15778047,1.1600142,-0.17977154,-0.29666668,-0.36348316,jog
7.402,1.7402601,-0.13516253,1.2776141,-0.19198884,-0.2594039,-0.37081352,jog
7.412,2.093461,-0.45393187,1.6026626,-0.17854981,-0.20870209,-0.3610397,jog
7.422,2.6144724,-0.49370873,2.0722904,-0.12051761,-0.08713992,-0.34943324,jog
7.438,2.0010328,-1.4490587,1.7182096,-0.02461176,-0.00589484,-0.32438776,jog
7.442,0.8520813,-2.8031578,1.671452,-0.10035905,-0.06392704,-0.114861,jog
7.452,0.468812,-3.0044374,2.8845851,-0.19504316,-0.08164213,0.095276654,jog
7.462,1.5129671,-2.1017334,4.4796352,-0.20298442,0.03320054,0.20401067,jog
7.472,2.6037102,-1.1131651,5.1567345,-0.17854981,0.23051003,0.18873903,jog
7.482,2.837822,-0.42569667,4.780061,-0.17793894,0.411937,0.13742636,jog
7.492,2.489479,-0.5370262,3.3068905,-0.14373049,0.4718018,0.111159146,jog
7.502,2.0578604,-1.2148485,0.41611117,-0.09547213,0.34596354,0.1472002,jog
7.512,2.717554,-2.0728433,-3.0005596,-0.08508742,0.025870152,0.25410163,jog
7.522,3.7292576,-2.7473586,-4.2162957,-0.13090232,-0.2581822,0.40193102,jog
7.532,4.1738386,-2.5740201,-0.23796178,0.013261884,0.057635143,0.43980464,jog
7.542,3.839984,-2.296386,0.72341955,0.36023337,0.5292231,0.4178135,jog
